Date,City,District_Code,Division_Type,Frontage,Bedroom,Restroom,Floor,Ground_Area,Living_Area,Price
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,9,10,3.0,141,423.0,17000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,4.0,160,640.0,36000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,4,3.0,128,384.0,12700
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,6,4,5.0,83,415.0,19300
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,8,9,5.0,127,635.0,20000
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,5,6,4.0,60,240.0,13000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,5.0,102,510.0,26000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,3,4,3.0,68,204.0,9200
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,3.0,150,450.0,20000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,3,4,4.0,68,272.0,9500
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,4,3,4.0,38,152.0,7500
2024-09-04, TPHCM,DGOVAPHCM,Urban,1,4,5,3.0,92,276.0,23000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,6,5,4.0,58,232.0,11700
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,5,5.0,70,350.0,12900
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,6,7,6.0,185,1110.0,25000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,5,3.0,80,240.0,17000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,18,19,6.0,194,1164.0,49500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,6,3.0,127,381.0,23000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,3,4,3.0,66,198.0,12000
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,4,5,5.0,80,400.0,10700
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,6,5.0,101,505.0,14800
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,1,2,2.0,65,130.0,16300
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,4,6,4.0,76,304.0,12600
2024-09-04, TPHCM,D3HCM,Urban,0,8,6,4.0,127,508.0,16000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,27,27,6.0,108,648.0,24200
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,4,4.0,65,260.0,12400
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,5,6,3.0,144,432.0,13500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,4,4.0,78,312.0,9300
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,6,4.0,215,860.0,26000
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,5,6,5.0,62,310.0,8900
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,8,8,5.0,70,350.0,15300
2024-09-04, TPHCM,D10HCM,Urban,0,3,4,5.0,36,180.0,5200
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,20,21,6.0,130,780.0,21000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,22,22,6.0,96,576.0,19000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,6,7,4.0,107,428.0,14600
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,4,6,6.0,78,468.0,13700
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,5,3.0,85,255.0,14500
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,1,6,7,4.0,75,300.0,15500
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,6,5.0,75,375.0,13800
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,7,7,4.0,80,320.0,13990
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,5,6,3.0,100,300.0,16700
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,5.0,60,300.0,9400
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,6,7,4.0,84,336.0,10800
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,9,10,3.0,141,423.0,17000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,4,5,3.0,108,324.0,14500
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,3,4,2.0,69,138.0,9500
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,3,3,3.0,151,453.0,13500
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,3,4,4.0,56,224.0,10500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,6,3.0,120,360.0,18000
2024-09-04, TPHCM,D1HCM,Urban,0,5,5,4.0,62,248.0,15500
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,4,3,4.0,60,240.0,6500
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,5,5,5.0,62,310.0,8900
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,6,3.0,100,300.0,17500
2024-09-04, TPHCM,DBINHTHANHHCM,Urban,1,10,11,7.0,84,588.0,19500
2024-09-04, TPHCM,D3HCM,Urban,1,4,5,4.0,51,204.0,8500
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,5,5,2.0,75,150.0,10300
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,3.0,90,270.0,24900
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,5,6,4.0,59,236.0,12000
2024-09-04, TPHCM,DBINHTHANHHCM,Urban,0,4,3,4.0,59,236.0,8600
2024-09-04, TPHCM,D5HCM,Urban,0,6,6,5.0,100,500.0,16500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,4.0,65,260.0,12500
2024-09-04, TPHCM,DBINHTHANHHCM,Urban,1,7,6,4.0,94,376.0,17500
2024-09-04, TPHCM,D3HCM,Urban,1,4,4,3.0,65,195.0,12900
2024-09-04, TPHCM,D10HCM,Urban,0,4,3,4.0,26,104.0,4990
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,8,8,4.0,82,328.0,10650
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,5,4.0,78,312.0,9900
2024-09-04, TPHCM,D10HCM,Urban,1,5,4,5.0,67,335.0,31500
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,5,5,4.0,63,252.0,8000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,8,8,4.0,133,532.0,18800
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,5,3.0,81,243.0,12000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,4,3.0,73,219.0,9000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,9,9,2.0,137,274.0,21000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,2,3,2.0,84,168.0,12300
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,10,11,5.0,210,1050.0,55000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,4,5,4.0,56,224.0,10200
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,28,29,6.0,131,786.0,23000
2024-09-04, TPHCM,D3HCM,Urban,1,10,10,6.0,60,360.0,17000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,2,3,2.0,78,156.0,15300
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,3,4.0,150,600.0,29700
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,7,7,3.0,232,696.0,32500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,3,3,2.0,62,124.0,12000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,3,5,3.0,86,258.0,16900
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,3,2,2.0,6,12.0,9500
2024-09-04, TPHCM,D3HCM,Urban,0,6,6,3.0,100,300.0,24000
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,4,5,5.0,163,815.0,29000
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,6,7,4.0,88,352.0,14000
2024-09-04, TPHCM,DTANPHUHCM,Urban,0,11,11,5.0,81,405.0,11800
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,5,6,4.0,91,364.0,17900
2024-09-04, TPHCM,DTANPHUHCM,Urban,1,5,5,3.0,115,345.0,12500
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,4,5,4.0,78,312.0,15850
2024-09-04, TPHCM,DTANBINHHCM,Urban,1,5,6,5.0,80,400.0,17000
2024-09-04, TPHCM,DTANBINHHCM,Urban,0,4,5,4.0,60,240.0,12000
2024-09-04, TPHCM,D2TDHCM,Urban,1,3,4,3.0,172,516.0,23000
2024-09-04, TPHCM,D3HCM,Urban,0,3,3,3.0,58,174.0,13800
2024-09-04, TPHCM,D3HCM,Urban,0,3,5,5.0,36,180.0,9300
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,1,4,4,4.0,54,216.0,13200
2024-09-04, TPHCM,D3HCM,Urban,0,5,4,5.0,33,165.0,7000
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,5,5,5.0,34,170.0,9000
2024-09-04, TPHCM,SDCUCHIHCM,Suburban,0,3,2,2.0,171,342.0,645
2024-09-04, TPHCM,DBINHTHANHHCM,Urban,1,4,5,3.0,310,930.0,35500
2024-09-04, TPHCM,D2TDHCM,Urban,0,3,3,3.0,64,192.0,6000
2024-09-04, TPHCM,SDCUCHIHCM,Suburban,0,2,2,2.0,188,376.0,680
2024-09-04, TPHCM,D10HCM,Urban,0,4,5,5.0,52,260.0,12500
2024-09-04, TPHCM,D10HCM,Urban,1,3,4,4.0,55,220.0,10500
2024-09-04, TPHCM,DGOVAPHCM,Urban,0,4,4,3.0,63,189.0,5200
2024-09-04, TPHCM,DPHUNHUANHCM,Urban,0,2,2,2.0,40,80.0,6850
2024-09-03, TPHCM,D2TDHCM,Urban,1,16,17,4.0,119,476.0,23000
2024-09-02, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,32,64.0,2690
2024-09-02, TPHCM,DBINHTANHCM,Urban,0,4,4,5.0,62,310.0,7800
2024-09-02, TPHCM,DBINHTANHCM,Urban,0,5,4,2.0,120,240.0,6600
2024-09-02, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,58,232.0,6000
2024-09-02, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,32,64.0,3950
2024-09-02, TPHCM,DGOVAPHCM,Urban,0,5,6,3.0,84,252.0,8499
2024-09-01, TPHCM,DBINHTANHCM,Urban,1,4,5,4.0,72,288.0,8700
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,63,252.0,5500
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,40,80.0,3450
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,2,2,3.0,40,120.0,3200
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,40,80.0,4300
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,3,3,4.0,36,144.0,4500
2024-09-01, TPHCM,DBINHTANHCM,Urban,0,3,3,4.0,41,164.0,4780
2024-09-01, TPHCM,DTANBINHHCM,Urban,0,5,5,4.0,94,376.0,7300
2024-09-01, TPHCM,DBINHTHANHHCM,Urban,1,4,5,3.0,147,441.0,76000
2024-09-01, TPHCM,D4HCM,Urban,0,3,2,2.0,115,230.0,11500
2024-09-01, TPHCM,D4HCM,Urban,0,3,2,2.0,115,230.0,11500
2024-08-31, TPHCM,D5HCM,Urban,1,5,5,5.0,100,500.0,60000
2024-08-31, TPHCM,D2TDHCM,Urban,1,4,5,3.0,200,600.0,58000
2024-08-31, TPHCM,D2TDHCM,Urban,1,4,5,3.0,144,432.0,30000
2024-08-31, TPHCM,D2TDHCM,Urban,1,5,6,3.0,300,900.0,100000
2024-08-31, TPHCM,D2TDHCM,Urban,1,5,5,3.0,458,1374.0,106000
2024-08-31, TPHCM,D2TDHCM,Urban,1,4,5,3.0,452,1356.0,65000
2024-08-31, TPHCM,D2TDHCM,Urban,1,7,8,3.0,871,2613.0,150000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,6,4,5.0,68,340.0,7200
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,28,29,3.0,410,1230.0,55000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,24,48.0,2500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,50,200.0,5500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,18,18,6.0,110,660.0,10500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,2.0,40,80.0,2150
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,54,216.0,5600
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,7,8,3.0,400,1200.0,23000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,72,288.0,5200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,4,4.0,53,212.0,5600
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,4,3.0,112,336.0,7000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,66,132.0,4750
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,30,60.0,3200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,3.0,64,192.0,5050
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,6,4.0,100,400.0,15900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,5,5.0,58,290.0,7400
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,12,8,3.0,270,810.0,29900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,14,15,5.0,100,500.0,13900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,30,60.0,1800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,2.0,60,120.0,4200
2024-08-31, TPHCM,DTANPHUHCM,Urban,1,6,6,6.0,92,552.0,14900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,48,96.0,3700
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,10,10,6.0,62,372.0,8500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,3.0,27,81.0,2700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,64,128.0,4500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,81,162.0,4450
2024-08-31, TPHCM,D2TDHCM,Urban,1,5,53,3.0,280,840.0,70000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,5.0,62,310.0,6100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,3.0,50,150.0,4800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,2.0,136,272.0,9100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,33,66.0,3550
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,5.0,64,320.0,5700
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,5.0,83,415.0,7200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,5.0,50,250.0,5900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,4.0,46,184.0,5350
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,5,4.0,60,240.0,5550
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,7,4,5.0,52,260.0,5850
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,4,3.0,91,273.0,15500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,3.0,114,342.0,9900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,6,7,3.0,140,420.0,16000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,80,160.0,12500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,44,88.0,3990
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,4.0,79,316.0,11900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,3.0,40,120.0,3800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,3.0,40,120.0,4100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,48,96.0,3900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,3.0,40,120.0,3200
2024-08-31, TPHCM,D2TDHCM,Urban,1,6,7,3.0,120,360.0,35000
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,3,2,3.0,68,204.0,6800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,6,5.0,55,275.0,5390
2024-08-31, TPHCM,D2TDHCM,Urban,1,4,6,4.0,100,400.0,19800
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,4,5,4.0,74,296.0,6450
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,2.0,160,320.0,12500
2024-08-31, TPHCM,D2TDHCM,Urban,1,6,6,4.0,98,392.0,16000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,3.0,76,228.0,8600
2024-08-31, TPHCM,DTANPHUHCM,Urban,0,5,4,4.0,61,244.0,6900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,115,230.0,8900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,4.0,100,400.0,13200
2024-08-31, TPHCM,D2TDHCM,Urban,1,5,5,3.0,550,1650.0,450000
2024-08-31, TPHCM,DTANPHUHCM,Urban,0,2,1,2.0,52,104.0,4850
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,4,3.0,92,276.0,9900
2024-08-31, TPHCM,D2TDHCM,Urban,1,7,8,3.0,550,1650.0,550000
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,5,5,4.0,88,352.0,7800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,3.0,60,180.0,5000
2024-08-31, TPHCM,D2TDHCM,Urban,1,7,8,3.0,800,2400.0,800000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,44,88.0,3500
2024-08-31, TPHCM,D1HCM,Urban,1,7,8,3.0,438,1314.0,494000
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,5,4,4.0,80,320.0,7500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,3.0,72,216.0,5900
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,2,2,2.0,56,112.0,5800
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,3,2,2.0,44,88.0,5200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,5.0,62,310.0,7800
2024-08-31, TPHCM,D2TDHCM,Urban,1,5,5,3.0,280,840.0,70000
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,4,5,4.0,65,260.0,7300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,48,144.0,4600
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,3.0,24,72.0,2800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,3.0,55,165.0,5600
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,93,186.0,4800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,81,243.0,6000
2024-08-31, TPHCM,DTANPHUHCM,Urban,0,4,3,3.0,56,168.0,5300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,3.0,72,216.0,6150
2024-08-31, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,89,356.0,11500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,5,3.0,86,258.0,6300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,6,6,2.0,125,250.0,5700
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,32,64.0,2550
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,3.0,203,609.0,8700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,48,96.0,3900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,60,120.0,3400
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,3.0,54,162.0,6460
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,4,4.0,96,384.0,6400
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,4,3.0,73,219.0,6400
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,66,132.0,5250
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,5,3.0,80,240.0,6800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,5.0,50,250.0,5500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,4.0,60,240.0,5600
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,4.0,60,240.0,5600
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,5.0,64,320.0,5700
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,6,6,4.0,90,360.0,12000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,5,3.0,250,750.0,22000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,48,96.0,5850
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,2,2.0,66,132.0,4850
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,5,3.0,80,240.0,6800
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,6,4.0,50,200.0,6300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,6,4.0,50,200.0,6300
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,4.0,60,240.0,4950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,50,100.0,4500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,7,4,5.0,52,260.0,5690
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,4,5.0,48,240.0,5800
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,51,102.0,4400
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,6,4.0,68,272.0,7300
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,5,3.0,713,2139.0,53500
2024-08-31, TPHCM,D6HCM,Urban,0,3,3,2.0,50,100.0,4950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,70,140.0,4750
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,6,4.0,52,208.0,6300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,4.0,64,256.0,5900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,2,3.0,22,66.0,2950
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,8,5,4.0,81,324.0,8900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,1,5.0,48,240.0,4650
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,48,96.0,4100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,3.0,70,210.0,5100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,3.0,52,156.0,4860
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,3.0,55,165.0,5650
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,4.0,96,384.0,12450
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,32,64.0,3750
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,3,3.0,48,144.0,3900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,100,100,7.0,480,3360.0,60000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,73,74,8.0,345,2760.0,60000
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,4.0,60,240.0,4950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,4.0,46,184.0,5350
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,3.0,80,240.0,13500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,6,6,4.0,56,224.0,10000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,60,240.0,5500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,2,3.0,300,900.0,10990
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,2,2.0,66,132.0,4300
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,4,4.0,97,388.0,7600
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,40,160.0,5000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,1,1,2.0,22,44.0,1990
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,3.0,115,345.0,6600
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,3.0,72,216.0,5900
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,3,3,3.0,68,204.0,5100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,42,126.0,3950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,57,171.0,3850
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,44,88.0,3500
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,40,120.0,4300
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,18,19,7.0,130,910.0,19800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,18,19,7.0,130,910.0,19800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,5.0,50,250.0,5000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,87,261.0,4900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,50,200.0,5400
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,64,256.0,5950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,44,88.0,3950
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,64,256.0,6100
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,44,132.0,3200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,145,580.0,6500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,6,4,3.0,110,330.0,11500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,2,2,2.0,35,70.0,3000
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,3,3.0,53,159.0,4900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,32,64.0,2700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,30,60.0,3200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,60,120.0,5300
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,5,4,3.0,64,192.0,6500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,5.0,54,270.0,8900
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,23,46.0,2250
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,5,4.0,61,244.0,5700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,4,4.0,50,200.0,5850
2024-08-31, TPHCM,D6HCM,Urban,0,5,4,5.0,31,155.0,6200
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,26,104.0,2150
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,5,5,5.0,56,280.0,6800
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,36,72.0,3550
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,64,128.0,4500
2024-08-31, TPHCM,DBINHTANHCM,Urban,1,4,4,4.0,38,152.0,5700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,3,2,2.0,71,142.0,4700
2024-08-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,36,72.0,4350
